
Customer ID,CIBIL ID,Customer Name,Age,Gender,Marital Status,PAN Number,Phone,Email,Address,Type of Property (Rented/Owned),Postal code,Education level,Employment Status,Experience,Salary,CIBIL Score,Product Type,Loan Amount,Interest Rate,Loan Tenure,Eligibility (0/1)
HDFC-CUST-0449,858966036,Riya Menon,30,Female,Married,KZDZK2016A,6930606070,riyamenon62@yahoo.com,"Mumbai, Maharashtra",Rented,400001,Graduate,Salaried,11,70239,717,Gold Personal Loan,282435,11.88,48,1
HDFC-CUST-0450,70962914,Pranav Verma,26,Female,Single,PKBYX7741E,8077464301,pranavverma99@icici.com,"Hyderabad, Telangana",Owned,500001,Graduate,Salaried,6,38985,737,Gold Credit Card Loan,94756,19.27,6,0
HDFC-CUST-0451,931485357,Reyansh Agarwal,33,Female,Single,YFXKM9429F,6013248934,reyanshagarwal79@icici.com,"Pune, Maharashtra",Owned,411045,Postgraduate,Government,7,19780,703,Gold Personal Loan,262571,12.51,48,0
HDFC-CUST-0452,885811591,Ishaan Tiwari,42,Female,Single,WHBVL2046D,9411476110,ishaantiwari30@gmail.com,"Delhi, Delhi",Owned,110001,12th Pass,Salaried,13,75177,745,Gold Credit Card Loan,83454,20.34,24,1
HDFC-CUST-0453,474924717,Sara Joshi,26,Female,Married,RLTWG8215R,8435474756,sarajoshi61@gmail.com,"Pune, Maharashtra",Owned,411014,Diploma,Salaried,7,25432,632,Silver Personal Loan,389923,16.56,48,0
HDFC-CUST-0454,334505724,Isha Sharma,38,Female,Single,CVEQI1966A,8541257571,ishasharma83@yahoo.com,"Bengaluru, Karnataka",Rented,560001,10th Pass,Salaried,16,28847,821,Platinum Credit Card Loan,92739,17.22,12,1
HDFC-CUST-0455,662454896,Yashvi Sawant,30,Female,Married,WYDXW7962R,9956521837,yashvisawant75@icici.com,"Aurangabad, Maharashtra",Owned,431001,Postgraduate,Government,8,35636,714,Gold Personal Loan,502307,13.14,12,0
HDFC-CUST-0456,488151906,Meera Kulkarni,28,Female,Married,GOLMO9194M,6906945316,meerakulkarni65@icici.com,"Ahmedabad, Gujarat",Rented,380001,Postgraduate,Salaried,0,79527,798,Platinum Credit Card Loan,268979,16.62,30,1
HDFC-CUST-0457,935138266,Ananya Pawar,33,Male,Single,EQGBH0839M,8650125733,ananyapawar42@yahoo.com,"Delhi, Delhi",Owned,110001,Postgraduate,Salaried,9,15000,744,Gold Personal Loan,312992,12.88,48,0
HDFC-CUST-0458,825732955,Arnav Sawant,26,Female,Married,VFYOX5142V,8177919391,arnavsawant85@yahoo.com,"Kolhapur, Maharashtra",Rented,416003,Diploma,Salaried,8,192050,752,Gold Credit Card Loan,169152,19.28,24,1
HDFC-CUST-0459,118327033,Kavya Shah,30,Female,Single,QNYYO0346I,7036888089,kavyashah86@rediffmail.com,"Pune, Maharashtra",Owned,411014,12th Pass,Salaried,11,67823,760,Gold Personal Loan,474952,12.73,36,1
HDFC-CUST-0460,970346915,Reyansh Das,24,Female,Single,IICSJ8848Q,6248092866,reyanshdas23@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Diploma,Salaried,9,44723,751,Gold Credit Card Loan,187760,19.18,18,1
HDFC-CUST-0461,281759826,Navya Thakur,50,Male,Married,VTAJG5574E,8597498547,navyathakur78@rediffmail.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Salaried,5,38917,765,Gold Personal Loan,411393,12.41,12,0
HDFC-CUST-0462,188878003,Vaishnavi Menon,34,Female,Married,ISPED9998N,8090013658,vaishnavimenon19@yahoo.com,"Pune, Maharashtra",Owned,411045,Graduate,Salaried,1,46139,813,Platinum Credit Card Loan,209414,17.44,30,1
HDFC-CUST-0463,718979290,Aditya Pawar,28,Male,Married,LTRHH5636W,9196948772,adityapawar62@yahoo.com,"Noida, Uttar Pradesh",Rented,201301,Graduate,Salaried,5,51906,734,Gold Personal Loan,472337,11.65,24,1
HDFC-CUST-0464,113429521,Rohan Yadav,36,Male,Married,EBFDV0303A,6544253574,rohanyadav21@rediffmail.com,"Kolhapur, Maharashtra",Owned,416003,Graduate,Government,3,66274,770,Platinum Credit Card Loan,50987,17.09,6,1
HDFC-CUST-0465,999315567,Ayaan Chauhan,33,Male,Single,QNURL8573R,7796142472,ayaanchauhan82@icici.com,"Hyderabad, Telangana",Owned,500001,Graduate,Self-Employed,4,60730,714,Gold Personal Loan,530373,12.77,12,0
HDFC-CUST-0466,203859471,Ishaan Deshmukh,32,Female,Married,RPQGO2167H,7392174741,ishaandeshmukh60@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Graduate,Salaried,8,41832,821,Platinum Credit Card Loan,220983,17.0,18,1
HDFC-CUST-0467,737851825,Meera Tripathi,39,Female,Single,OLEIR5797G,9781995106,meeratripathi22@yahoo.com,"Pune, Maharashtra",Owned,411045,12th Pass,Self-Employed,13,41678,673,Silver Personal Loan,285507,16.72,48,0
HDFC-CUST-0468,812788015,Yashvi Gaikwad,40,Female,Single,FTSJN1630Y,6223968851,yashvigaikwad18@outlook.com,"Delhi, Delhi",Owned,110001,Graduate,Government,8,44503,846,Platinum Credit Card Loan,153035,17.37,12,1
HDFC-CUST-0469,471176131,Vaishnavi Mehta,30,Male,Single,FHWNB8959C,7646136711,vaishnavimehta97@rediffmail.com,"Nagpur, Maharashtra",Owned,440001,Postgraduate,Retired,1,25400,717,Gold Personal Loan,502499,12.91,36,0
HDFC-CUST-0470,171005359,Rudra Iyer,29,Male,Married,ADITN4297G,6213201663,rudraiyer76@gmail.com,"Gurugram, Haryana",Owned,122001,Graduate,Salaried,8,70511,620,Silver Credit Card Loan,133254,21.23,12,0
HDFC-CUST-0471,241195537,Aarav Chauhan,32,Female,Married,DHDVP7397Z,6870975375,aaravchauhan12@gmail.com,"Chennai, Tamil Nadu",Rented,600001,Graduate,Salaried,11,53821,729,Gold Personal Loan,560946,12.57,36,1
HDFC-CUST-0472,859139186,Arnav Pandey,21,Male,Single,BTEDM0164R,9216470454,arnavpandey26@yahoo.com,"Pune, Maharashtra",Owned,411014,Postgraduate,Salaried,4,15000,672,Silver Credit Card Loan,339109,23.02,36,0
HDFC-CUST-0473,824157750,Aarav Reddy,22,Female,Single,BAJXY5744Z,8635732892,aaravreddy23@yahoo.com,"Pune, Maharashtra",Rented,411001,10th Pass,Salaried,5,55525,779,Platinum Personal Loan,282102,10.1,60,1
HDFC-CUST-0474,420083523,Vivaan Shetty,45,Male,Single,KTCEN5586O,6107974104,vivaanshetty41@gmail.com,"Pune, Maharashtra",Owned,411001,Graduate,Salaried,6,44091,674,Silver Credit Card Loan,39516,20.6,6,0
HDFC-CUST-0475,884130218,Kavya Yadav,47,Male,Married,AOENN3442A,7101682489,kavyayadav66@outlook.com,"Noida, Uttar Pradesh",Rented,201301,Diploma,Government,3,47553,689,Gold Personal Loan,445572,12.73,36,0
HDFC-CUST-0476,536731260,Vivaan Iyer,32,Male,Married,KLIIP7705V,9120655907,vivaaniyer99@outlook.com,"Pune, Maharashtra",Owned,411001,Diploma,Salaried,9,32938,588,Silver Credit Card Loan,207725,23.37,24,0
HDFC-CUST-0477,426552516,Vaishnavi Mukherjee,39,Female,Married,KPZQQ1568M,8199149452,vaishnavimukherjee32@outlook.com,"Ahmedabad, Gujarat",Owned,380001,Graduate,Government,6,84205,688,Gold Personal Loan,365370,12.6,60,0
HDFC-CUST-0478,376559598,Aarav Patil,36,Female,Single,LZRAM5851C,9016086099,aaravpatil20@yahoo.com,"Pune, Maharashtra",Owned,411045,Graduate,Salaried,8,64241,550,Silver Credit Card Loan,266260,20.65,18,0
HDFC-CUST-0479,401820440,Reyansh Pillai,59,Male,Married,NQZYN8899I,8511985729,reyanshpillai74@outlook.com,"Pune, Maharashtra",Rented,411045,Graduate,Salaried,2,27179,609,Silver Personal Loan,199209,15.05,36,0
HDFC-CUST-0480,521905144,Rudra Shukla,43,Female,Married,HKTRY5482F,9554759946,rudrashukla44@gmail.com,"Aurangabad, Maharashtra",Rented,431001,12th Pass,Salaried,4,49029,773,Platinum Credit Card Loan,205433,17.48,12,1
HDFC-CUST-0481,425141331,Siya Naidu,33,Male,Single,RVOFS3747Z,9168972632,siyanaidu43@icici.com,"Noida, Uttar Pradesh",Rented,201301,Diploma,Government,9,29528,775,Platinum Personal Loan,309120,9.59,48,1
HDFC-CUST-0482,602285773,Diya Tiwari,26,Male,Married,KODNO7255Q,7681249745,diyatiwari64@gmail.com,"Delhi, Delhi",Owned,110001,12th Pass,Salaried,5,20067,750,Gold Credit Card Loan,287550,20.0,18,0
HDFC-CUST-0483,301205407,Yashvi Singh,21,Male,Married,CFSXI9025D,9380192311,yashvisingh22@rediffmail.com,"Gurugram, Haryana",Owned,122001,Graduate,Salaried,13,29240,652,Silver Personal Loan,698877,15.82,12,0
HDFC-CUST-0484,565829364,Navya Patil,36,Male,Married,POOBO9048E,6244812313,navyapatil58@outlook.com,"Jaipur, Rajasthan",Owned,302001,Postgraduate,Salaried,4,61564,717,Gold Credit Card Loan,88667,19.68,6,1
HDFC-CUST-0485,257534296,Riya Parekh,28,Female,Married,WIPZU0115F,6879298014,riyaparekh64@gmail.com,"Pune, Maharashtra",Owned,411045,10th Pass,Salaried,7,64421,720,Gold Personal Loan,317566,11.98,60,1
HDFC-CUST-0486,341893844,Muhammad More,23,Female,Single,PJAAR5829I,7099629864,muhammadmore62@gmail.com,"Ahmedabad, Gujarat",Rented,380001,Diploma,Salaried,10,51698,639,Silver Credit Card Loan,218767,22.19,12,0
HDFC-CUST-0487,206611129,Sara Verma,29,Female,Married,IIFUU0183Z,9878147033,saraverma87@outlook.com,"Aurangabad, Maharashtra",Owned,431001,Graduate,Salaried,0,57479,825,Platinum Personal Loan,341930,9.72,12,0
HDFC-CUST-0488,791815947,Meera Menon,25,Female,Married,MKTPK1170L,8553079045,meeramenon60@rediffmail.com,"Nashik, Maharashtra",Owned,422001,Postgraduate,Salaried,0,51778,781,Platinum Credit Card Loan,146367,17.25,24,1
HDFC-CUST-0489,325315758,Aarav Ghosh,47,Female,Single,SUWQL1112I,7783467854,aaravghosh54@yahoo.com,"Delhi, Delhi",Rented,110001,Graduate,Self-Employed,0,33377,705,Gold Personal Loan,403808,11.33,48,1
HDFC-CUST-0490,477226740,Isha Ghosh,41,Male,Single,YGQHM7880E,7174767966,ishaghosh20@rediffmail.com,"Pune, Maharashtra",Owned,411001,12th Pass,Government,11,59570,722,Gold Credit Card Loan,25000,18.84,12,1
HDFC-CUST-0491,323097610,Siya Sawant,34,Female,Married,VXJAO8079B,8360672751,siyasawant89@yahoo.com,"Hyderabad, Telangana",Rented,500001,Postgraduate,Self-Employed,4,68637,735,Gold Personal Loan,397924,12.72,60,1
HDFC-CUST-0492,251456878,Kavya Pillai,46,Female,Single,NBLZH2632B,7886464716,kavyapillai93@outlook.com,"Jaipur, Rajasthan",Owned,302001,12th Pass,Salaried,16,58325,577,Silver Credit Card Loan,94821,23.5,30,0
HDFC-CUST-0493,112524527,Trisha Tiwari,35,Female,Married,NUXTP3947P,6241300757,trishatiwari58@outlook.com,"Ahmedabad, Gujarat",Rented,380001,Postgraduate,Government,4,86978,703,Gold Personal Loan,326031,12.77,60,1
HDFC-CUST-0494,8589671,Ayaan Gupta,27,Female,Single,XEWFE8975G,7101110054,ayaangupta58@gmail.com,"Noida, Uttar Pradesh",Owned,201301,12th Pass,Salaried,7,56999,672,Silver Credit Card Loan,265490,20.26,36,0
HDFC-CUST-0495,17084138,Siya Kulkarni,46,Female,Single,JCBSX2329S,6727751349,siyakulkarni50@gmail.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Salaried,12,47684,650,Silver Personal Loan,211523,13.86,60,0
HDFC-CUST-0496,169574507,Aarohi Tiwari,38,Female,Single,BARLZ6400U,9920089228,aarohitiwari79@outlook.com,"Bengaluru, Karnataka",Owned,560001,Postgraduate,Salaried,14,68303,700,Gold Credit Card Loan,215056,19.34,24,1
HDFC-CUST-0497,843858051,Krishna Menon,26,Female,Single,HDNOQ1675R,9556156670,krishnamenon13@outlook.com,"Pune, Maharashtra",Rented,411045,Graduate,Salaried,14,39473,846,Platinum Personal Loan,358155,9.84,48,1
HDFC-CUST-0498,420743105,Reyansh Agarwal,32,Female,Married,TJWQP8109R,6795997359,reyanshagarwal25@rediffmail.com,"Delhi, Delhi",Owned,110001,Diploma,Salaried,11,25737,765,Gold Credit Card Loan,127619,18.87,6,0
HDFC-CUST-0499,181838707,Siya Khan,27,Female,Single,SKDGE6450B,8739156380,siyakhan65@icici.com,"Nagpur, Maharashtra",Owned,440001,Graduate,Salaried,10,36868,680,Gold Personal Loan,518555,12.79,12,0
HDFC-CUST-0500,214399734,Arjun Bhat,23,Male,Married,XKYLF1841F,8882046951,arjunbhat43@rediffmail.com,"Jaipur, Rajasthan",Rented,302001,Postgraduate,Salaried,8,27562,760,Gold Credit Card Loan,177204,18.45,6,0
